time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
5.80 0 0.002124 31.208 1.941 1 0 0 0 0
5.84 0 0.000402 26.506 1.671 1 0 0 0 0
5.88 0 0.000382 22.974 1.618 1 0 0 0 0
5.92 0 0.000349 25.127 1.609 1 0 0 0 0
5.96 0 0.000301 20.703 1.603 1 0 0 0 0
6.00 0 0.000283 21.669 1.602 1 0 0 0 0
6.04 0 0.000258 20.240 1.601 1 0 0 0 0
6.08 0 0.000186 17.288 1.600 1 0 0 0 0
6.12 0 0.000380 25.564 1.600 1 0 0 0 0
6.16 0 0.000334 21.946 1.600 1 0 0 0 0
6.20 0 0.000249 21.338 1.601 1 0 0 0 0
6.24 0 0.000209 21.079 1.600 1 0 0 0 0
6.28 0 0.000192 17.972 1.600 1 0 0 0 0
6.32 0 0.000181 21.308 1.600 1 0 0 0 0
6.36 0 0.001704 36.577 1.736 1 0 0 0 0
6.40 0 0.000692 28.247 1.638 1 0 0 0 0
6.44 0 0.000513 28.567 1.610 1 0 0 0 0
6.48 0 0.000467 29.290 1.608 1 0 0 0 0
6.52 0 0.000528 22.499 1.607 1 0 0 0 0
6.56 0 0.000236 29.434 1.603 1 0 0 0 0
6.60 0 0.000540 29.753 1.620 1 0 0 0 0
6.64 0 0.000686 26.705 1.633 1 0 0 0 0
6.68 0 0.001207 30.790 1.615 1 0 0 0 0
6.72 0 0.000666 28.619 1.604 1 0 0 0 0
6.76 0 0.000749 27.625 1.604 1 0 0 0 0
6.80 0 0.000451 24.435 1.601 1 0 0 0 0
6.84 0 0.000297 20.463 1.602 1 0 0 0 0
6.88 0 0.000505 29.897 1.607 1 0 0 0 0
6.92 0 0.000454 28.403 1.606 1 0 0 0 0
6.96 0 0.000479 29.303 1.602 1 0 0 0 0
7.00 0 0.000514 29.779 1.607 1 0 0 0 0
7.04 0 0.000441 25.961 1.623 1 0 0 0 0
7.08 0 0.000318 23.833 1.624 1 0 0 0 0
7.12 0 0.000249 22.943 1.607 1 0 0 0 0
7.16 0 0.000252 22.941 1.610 1 0 0 0 0
7.20 0 0.000518 30.759 1.761 1 0 0 0 0
7.24 0 0.000694 33.903 1.642 1 0 0 0 0
7.28 0 0.000687 28.896 1.616 1 0 0 0 0
7.32 0 0.000442 25.647 1.630 1 0 0 0 0
7.36 0 0.000301 17.587 1.614 1 0 0 0 0
7.40 0 0.000166 17.275 1.610 1 0 0 0 0
7.44 0 0.000151 22.237 1.603 1 0 0 0 0
7.48 0 0.000253 15.040 1.601 1 0 0 0 0
7.52 0 0.000131 15.216 1.600 1 0 0 0 0
7.56 0 0.000143 13.730 1.600 1 0 0 0 0
7.60 0 0.000118 12.539 1.600 1 0 0 0 0
7.64 0 0.000102 21.867 1.601 1 0 0 0 0
7.68 0 0.000271 23.959 1.771 1 0 0 0 0
7.72 0 0.001110 38.075 2.777 1 0 0 0 0
7.76 0 0.002965 51.097 2.395 1 0 0 0 0
7.80 0 0.007760 52.796 2.920 1 0 0 0 0
7.84 0 0.008968 52.626 3.636 0 0 0 1 0
7.88 0 0.008251 52.282 4.059 0 0 0 1 0
7.92 0 0.006193 49.272 4.165 0 0 0 1 0
7.96 0 0.005963 45.845 3.524 0 0 0 1 0
8.00 140.053 0.007890 54.969 6.512 0 0 0 1 0
8.04 137.489 0.011095 49.208 8.845 0 0 0 1 0
8.08 137.366 0.003416 42.797 7.016 0 0 0 1 0
8.12 137.290 0.002695 45.149 5.780 0 0 0 1 0
8.16 137.213 0.004505 43.790 5.628 1 0 0 0 0
8.20 137.137 0.001997 36.139 4.498 1 0 0 0 0
8.24 137.061 0.000854 28.254 3.103 1 0 0 0 0
8.28 136.984 0.000401 21.925 2.173 1 0 0 0 0
8.32 136.908 0.000219 24.353 1.747 1 0 0 0 0
8.36 136.831 0.000318 27.203 1.636 1 0 0 0 0
8.40 136.755 0.000807 31.295 1.609 1 0 0 0 0
8.44 136.678 0.000750 30.341 1.602 1 0 0 0 0
8.48 136.602 0.000609 31.432 1.601 1 0 0 0 0
8.52 136.526 0.000551 27.929 1.601 1 0 0 0 0
8.56 136.449 0.000454 24.889 1.600 1 0 0 0 0
8.60 136.373 0.000296 26.754 1.651 1 0 0 0 0
8.64 136.296 0.000348 21.219 1.628 1 0 0 0 0
8.68 136.220 0.000213 21.217 1.607 1 0 0 0 0
8.72 136.143 0.000201 23.819 1.602 1 0 0 0 0
8.76 136.067 0.000298 23.802 1.601 1 0 0 0 0
8.80 135.991 0.000239 20.092 1.621 1 0 0 0 0
8.84 135.914 0.000202 21.622 1.771 1 0 0 0 0
8.88 135.838 0.000288 24.927 2.038 1 0 0 0 0
8.92 135.761 0.000356 24.661 2.263 1 0 0 0 0
8.96 135.685 0.000440 29.649 2.262 1 0 0 0 0
9.00 135.608 0.000659 25.741 1.875 1 0 0 0 0
